4.5,3.5413660870571144,3.5816418021889493,3.50015103806782,0.0402811255108317,4851.565784514251,3035.354298882571,2491.6992557164485,675.4877700847679,4.493574026516661,2391.6992557164485,775.4877700847679,2359.8665287978033,4.500002207415804,4.655289621324895,4.34470817126106,2.2074139887817137e-6,4.500000000000586,1752.6489074212882,1752.6489074215162
4.49,3.538740909935924,3.57904582002728,3.49749457068263,0.04031043849267176,4834.053518178842,3022.567558788555,2484.663631402713,673.1776720124262,4.489999719914598,2384.663631402713,773.1776720124262,2349.3898867761286,4.490002212240699,4.645174462696607,4.334823325085465,2.212236568878043e-6,4.490000000007591,1749.8042487648363,1749.8042487677942
4.48,3.5361118321115,3.5764460224774695,3.494834107907594,0.04033983706599898,4816.569702214241,3009.8058652547247,2477.6331501360464,670.8693131765302,4.486426500868634,2377.6331501360464,770.8693131765301,2338.9365520781944,4.480002217086468,4.635059132848726,4.324938650090682,2.217080280166119e-6,4.480000000008625,1746.9588320209596,1746.9588320243226
4.47,3.533478839058628,3.5738423954547613,3.4921696347184525,0.04036932172204312,4799.114344211548,2997.0692208829546,2470.607819507547,668.5626961789533,4.4828543949761945,2370.607819507547,768.5626961789533,2328.506524704001,4.470002221942252,4.624943631140413,4.3150541469120345,2.221945270593008e-6,4.469999999998233,1744.1126543842468,1744.1126543835576
4.46,3.5308419161748987,3.57123492479871,3.4895011360081294,0.04039889275854193,4781.6874518121585,2984.357628292145,2463.587647158609,666.2578236385951,4.479283428138744,2363.587647158609,766.2578236385951,2318.0998046535497,4.460002226833281,4.6148279569572015,4.305169816217085,2.2268316568546487e-6,4.4600000000025215,1741.265713026886,1741.2657130278708
4.45,3.5282010487577344,3.568623596250993,3.4868285965643806,0.04042855076269394,4764.289032649887,2971.6710900992166,2456.5726407230477,663.954698172377,4.475713626666298,2356.5726407230477,763.954698172377,2307.7163919268396,4.450002231736371,4.6047121096275,4.295285658625627,2.2317396041458526e-6,4.449999999996499,1738.418005113526,1738.4180051121584
4.44,3.525556222027949,3.566008395482012,3.4841520010969838,0.04045829602484204,4746.91909442171,2959.0096089423278,2449.562807897839,661.6533224184568,4.472145017161916,2349.562807897839,761.6533224184568,2297.356286523871,4.440002236672025,4.594596088528436,4.285401674813235,2.2366692292758636e-6,4.440000000004565,1735.5695277829086,1735.5695277846933
4.43,3.5229074211068934,3.563389308061744,3.4814713342074404,0.040488129189364064,4729.577644816997,2946.3731874576733,2442.558156372356,659.3536990130311,4.468577626648672,2342.558156372356,759.3536990130311,2287.019488444642,4.43000224162064,4.584479892975627,4.275517865402101,2.241620708420569e-6,4.429999999999456,1732.7202781660526,1732.72027816584
4.42,3.520254631034854,3.560766319487925,3.4787865804184896,0.04051805054911115,4712.264691586925,2933.761828302231,2435.55869389777,657.0558306130749,4.465011482456284,2335.55869389777,757.0558306130749,2276.705997689156,4.4200022465948745,4.574363522334893,4.265634231072922,2.2465941601972145e-6,4.420000000000897,1729.8702533682365,1729.8702533685878
4.41,3.517597836756571,3.558139415161164,3.476097724147515,0.040548060670814706,4694.980242488378,2921.1755341353987,2428.564428230968,654.7597198779885,4.461446612323291,2328.564428230968,754.7597198779885,2266.41581425741,4.41000225158774,4.564246975928804,4.25575077246972,2.251589749422196e-6,4.409999999995422,1727.0194504833748,1727.0194504815818
4.4,3.5149370231288546,3.5555085804032456,3.473404749726328,0.040578159947901926,4677.724305326383,2908.614307632877,2421.5753671769767,652.4653694834708,4.457883044330006,2321.5753671769767,752.4653694834708,2256.148938149406,4.400002256604181,4.554130253110028,4.2458674902756375,2.2566076128475795e-6,4.3999999999966155,1724.1678665829759,1724.1678665816498
4.39,3.512272174916313,3.552873800441126,3.470707641383843,0.040608348871304774,4660.496887923195,2896.07815147658,2414.591518558052,650.1727821114373,4.454320806957746,2314.591518558052,750.1727821114373,2245.9053693651426,4.3900022616478065,4.544013353202419,4.235984385152192,2.2616479041992588e-6,4.390000000000805,1721.315498724006,1721.3154987243222
